timestamp;AXIS_ACT;POS_ACT;TORQUE_A1;TORQUE_A2;TORQUE_A3;TORQUE_A4;TORQUE_A5;TORQUE_A6;MOT_TEMP_A1;MOT_TEMP_A2;MOT_TEMP_A3;MOT_TEMP_A4;MOT_TEMP_A5;MOT_TEMP_A6;CURR_A1;CURR_A2;CURR_A3;CURR_A4;CURR_A5;CURR_A6;VEL_AXIS_ACT_A1;VEL_AXIS_ACT_A2;VEL_AXIS_ACT_A3;VEL_AXIS_ACT_A4;VEL_AXIS_ACT_A5;VEL_AXIS_ACT_A6;VEL_ACT;OV_PRO;BRAKE_SIG;MODE_OP;PRO_STATE1
2025-11-27 14:16:21.618;{E6AXIS: A1 -9.09999943, A2 -140.057190, A3 125.564560, A4 -35.3082085, A5 29.5542088, A6 9.39463520, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-1.85788274;2.96598792;16.4357262;2.44485903;0.293205857;1.05208647;295;295;294;296;295;296;0.0218790788;-0.0140250502;0.0936873406;-0.0381481349;-0.0228888821;0.0546789952;0.000305277761;0.0;0.0;-0.000541587127;-0.000280047447;-0.000633922522;0.0;100;0;#T1;#P_FREE
2025-11-27 14:16:21.855;{E6AXIS: A1 -9.09999943, A2 -140.057190, A3 125.564560, A4 -35.3082085, A5 29.5542088, A6 9.39463520, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.60103607;-1.94323421;19.1113071;1.92096078;0.938258350;0.566501260;295;295;294;296;295;296;0.00617102208;0.0224400815;0.0757352710;-0.0381481349;-0.0267036967;0.0152592547;-0.000915555574;-0.000305000111;-0.000325052097;0.0;0.0;-0.000951028080;0.0;100;0;#T1;#P_FREE
2025-11-27 14:16:22.092;{E6AXIS: A1 -9.09999943, A2 -140.057190, A3 125.564560, A4 -35.3082085, A5 29.5542088, A6 9.39463520, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.45240521;-2.04551029;12.3267946;1.51348424;2.69749236;1.05206740;295;295;294;296;295;296;0.00561002037;-0.0207570754;0.0600272156;-0.0254320912;-0.0521357879;0.00381481368;0.000610277755;0.0;0.0;0.0;0.0;0.000633922522;0.0;100;0;#T1;#P_FREE
2025-11-27 14:16:22.337;{E6AXIS: A1 -9.09999943, A2 -140.057190, A3 125.564560, A4 -35.3082085, A5 29.5542088, A6 9.39463520, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-3.26987362;-3.78419352;15.0023756;1.92096078;1.64195180;0.445103854;295;295;294;296;295;296;0.0207570754;-0.00336601213;0.0796622857;-0.0216172785;-0.0572222061;0.00762962736;0.0;-0.000610278;0.000325052097;0.0;0.000280047447;0.000316817;0.0;100;0;#T1;#P_FREE
2025-11-27 14:16:22.579;{E6AXIS: A1 -9.09999943, A2 -140.057190, A3 125.564560, A4 -35.3082085, A5 29.5542088, A6 9.39463520, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.15514398;-0.715928495;9.26898575;1.97917163;2.63885117;-0.647422850;295;295;294;296;295;296;0.0162690580;6.37765972E-19;0.0762962699;-0.0279753;-0.0317901149;0.0457777642;-0.000915555574;0.0;0.000650400238;0.000270916818;-0.000280047447;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 14:16:22.850;{E6AXIS: A1 -9.09999943, A2 -140.057190, A3 125.564560, A4 -35.3082085, A5 29.5542088, A6 9.39463520, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.15514421;5.01149893;17.4868431;1.97917175;-1.05554032;-0.0404640101;295;295;294;296;295;296;0.00897603203;-0.00729302643;0.0976143554;-0.0546789952;-0.0457777642;0.0406913459;0.000305000;0.000610278;0.0;0.0;0.0;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 14:16:23.083;{E6AXIS: A1 -9.09999943, A2 -140.057190, A3 125.564560, A4 -35.3082085, A5 29.5542088, A6 9.39463520, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-1.33767581;3.06826353;12.5179071;2.09559345;0.351846784;0.849740505;295;295;294;296;295;296;0.0252450909;-0.00392701384;0.0981753543;-0.0572222061;-0.0305185094;-0.00635802280;-0.00122083328;-0.000610278;-0.000650400238;0.0;-0.000559840060;-0.000633922522;0.0;100;0;#T1;#P_FREE
2025-11-27 14:16:23.323;{E6AXIS: A1 -9.09999943, A2 -140.057190, A3 125.564560, A4 -35.3082085, A5 29.5542088, A6 9.39463520, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-1.04041433;-1.22730589;16.0535;2.56128097;2.16972208;0.971132040;295;295;294;296;295;296;0.0218790788;-0.00280501018;0.0706862509;-0.0419629514;-0.0127160456;0.0483209714;0.0;-0.000305277907;0.0;0.0;-0.000559840060;-0.000316817;0.0;100;0;#T1;#P_FREE
2025-11-27 14:16:23.559;{E6AXIS: A1 -9.09999943, A2 -140.057190, A3 125.564560, A4 -35.3082085, A5 29.5542088, A6 9.39463520, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.97261238;4.39784670;18.3468552;1.74632788;1.93515754;1.53762531;295;295;294;296;295;296;0.00785402767;0.00392701384;0.0847113058;-0.0305185094;-0.0139876502;0.00127160456;-0.000915555574;0.000610278;0.000650400238;0.000541587127;-0.000280047447;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 14:16:23.802;{E6AXIS: A1 -9.09999943, A2 -140.057190, A3 125.564560, A4 -35.3082085, A5 29.5542088, A6 9.39463520, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-1.78356743;0.511377394;17.2957344;1.10616410;0.938258350;-0.606957614;295;295;294;295;295;296;0.0196350701;-0.0347821228;0.0920043290;-0.0139876502;-0.0521357879;0.00127160456;0.0;0.000610278;-0.000325348141;0.000541587127;-0.000559840060;0.000317105529;0.0;100;0;#T1;#P_FREE
