timestamp;AXIS_ACT;POS_ACT;TORQUE_A1;TORQUE_A2;TORQUE_A3;TORQUE_A4;TORQUE_A5;TORQUE_A6;MOT_TEMP_A1;MOT_TEMP_A2;MOT_TEMP_A3;MOT_TEMP_A4;MOT_TEMP_A5;MOT_TEMP_A6;CURR_A1;CURR_A2;CURR_A3;CURR_A4;CURR_A5;CURR_A6;VEL_AXIS_ACT_A1;VEL_AXIS_ACT_A2;VEL_AXIS_ACT_A3;VEL_AXIS_ACT_A4;VEL_AXIS_ACT_A5;VEL_AXIS_ACT_A6;VEL_ACT;OV_PRO;BRAKE_SIG;MODE_OP;PRO_STATE1
2025-11-27 14:34:01.009;{E6AXIS: A1 -6.03945065, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;581.822571;2.25004768;16.1387978;-1.62990606;-57.7838669;25.8158283;295;295;295;296;296;296;-3.91018391;-0.0190740675;0.0948093459;0.0356049277;1.24617243;0.804925680;-0.316161931;0.000610555813;-0.000650400238;0.0;0.000279792614;0.00126784504;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:01.120;{E6AXIS: A1 -5.98668051, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;532.056335;6.13650274;5.06128216;-0.582109332;-55.4983330;25.0065594;295;295;295;296;296;296;-4.58731365;-0.0297331084;0.0847113058;0.00890123192;1.18513548;0.803654075;-0.637206912;0.000610278;-0.000650696282;0.0;0.000559840060;0.0;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:01.231;{E6AXIS: A1 -5.89049578, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;420.778;0.511304319;8.30813885;-0.873163939;-51.7477112;25.7753620;295;296;295;296;296;296;-3.60836506;-0.0269280970;0.0751742721;0.0241604857;1.14062929;0.797296047;-0.895385802;0.000610278;-0.000325348141;0.000270670309;-0.000839887478;-0.000317105529;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:01.350;{E6AXIS: A1 -5.76854038, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;448.647369;-2.55620217;12.8919382;-0.989585817;-56.2601814;24.7637768;295;296;295;296;296;296;-3.77610445;-0.0454411656;0.0706862509;0.0279753;1.20293796;0.784580052;-0.906982481;0.0;-0.000650400238;0.0;0.000280047447;-0.00158495060;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:01.474;{E6AXIS: A1 -5.63819551, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;498.046021;3.16938210;16.9027672;-1.74632800;-51.0444641;25.3707333;295;296;295;296;296;296;-2.92169833;-0.0106590381;0.121176429;0.0368765332;1.12282681;0.789666474;-0.896606386;0.000610278;0.00162614859;0.0;0.0;-0.000634211057;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:01.603;{E6AXIS: A1 -5.50364590, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;516.252441;-0.715613306;10.7910318;-1.74632788;-55.4397278;25.3707333;295;296;295;296;296;296;-3.64314699;-0.0196350701;0.0684422404;0.0317901149;1.22074032;0.788394809;-0.912170291;-0.000305277907;-0.000650400238;0.0;0.00111993495;0.000633922522;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:01.732;{E6AXIS: A1 -5.36489201, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;393.496643;2.35117316;17.6667328;-1.45527327;-49.6965828;25.4111938;295;296;295;296;296;296;-2.95143175;-0.00953703374;0.0981753543;0.0305185094;1.12282681;0.788394809;-0.887756407;0.000915555924;0.0;-0.000270916818;0.000559840060;0.0;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:01.848;{E6AXIS: A1 -5.24295616, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;467.775421;6.33770943;19.9586334;-1.51337898;-55.0295029;25.3707294;295;296;295;296;296;296;-3.28803277;-0.0117810424;0.0650762320;0.0254320912;1.21565402;0.785851657;-0.908813298;0.0;-0.000325348141;0.000270916818;-0.000279792614;-0.00158495060;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:01.962;{E6AXIS: A1 -5.12522554, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;439.705750;-3.57764411;13.3694191;-0.465589225;-52.0993309;24.8851719;295;296;295;296;296;296;-2.63278246;-0.0258060936;0.0471241698;0.0305185094;1.14062929;0.799839318;-0.881652772;0.0;0.000975748349;-0.000270916818;-0.000280047447;0.0;0.0;100;49;#T1;#P_FREE
2025-11-27 14:34:02.086;{E6AXIS: A1 -4.99488068, A2 -136.979858, A3 154.513428, A4 1.88979208, A5 -21.5986271, A6 9.54515839, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;354.806091;4.19086742;12.1279745;-1.45480812;-55.5569344;25.6135082;295;296;295;296;296;296;-3.19995546;-0.0145860529;0.0437581576;0.0330617204;1.21311080;0.802382469;-0.892639160;-0.000610278;0.0;0.0;-0.000559840060;0.000317105529;0.0;100;49;#T1;#P_FREE
