timestamp;AXIS_ACT;POS_ACT;TORQUE_A1;TORQUE_A2;TORQUE_A3;TORQUE_A4;TORQUE_A5;TORQUE_A6;MOT_TEMP_A1;MOT_TEMP_A2;MOT_TEMP_A3;MOT_TEMP_A4;MOT_TEMP_A5;MOT_TEMP_A6;CURR_A1;CURR_A2;CURR_A3;CURR_A4;CURR_A5;CURR_A6;VEL_AXIS_ACT_A1;VEL_AXIS_ACT_A2;VEL_AXIS_ACT_A3;VEL_AXIS_ACT_A4;VEL_AXIS_ACT_A5;VEL_AXIS_ACT_A6;VEL_ACT;OV_PRO;BRAKE_SIG;MODE_OP;PRO_STATE1
2025-11-27 15:22:32.926;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.30259609;3.16649079;-15.6513319;3.89770770;-0.702821;-2.91158414;296;296;296;296;296;296;0.0190740675;-0.00897603203;-0.0656372309;-0.0813826919;-0.0419629514;-0.114444412;0.0;0.0;0.0;0.0;0.0;0.000317105529;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:33.069;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.67398357;0.408579499;-25.6719990;3.37413526;-0.234273762;-4.81220198;296;296;296;296;296;296;0.0375871360;-0.0129030468;-0.100980364;-0.0826543;-0.0356049277;-0.133518472;-0.000305277761;0.0;0.0;0.000270670309;-0.000280047447;0.000317105529;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:33.210;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.89681602;3.57507038;-20.1367702;3.54865956;-0.234273821;-5.70185137;296;296;296;296;296;296;0.0235620849;-0.00168300606;-0.0841503;-0.0673950389;0.0216172785;-0.166580200;0.0;0.0;0.0;0.0;-0.000280047447;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:33.355;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-4.38236189;2.24718714;-13.7426300;3.43231;1.22993648;-4.32693768;296;296;296;296;296;296;0.0190740675;-0.00729302643;-0.110517398;-0.0877407119;-0.0114444410;-0.144962922;0.0;0.000305277907;0.0;0.000541833637;0.0;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:33.500;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;1.18843758;2.14504218;-16.1285019;4.13040686;0.585684;-4.40781498;296;296;296;296;296;296;0.0173910614;-0.0280501;-0.126786456;-0.0737530664;-0.00635802280;-0.120802432;0.0;0.0;0.0;0.000270670309;-0.000280047447;-0.000317105529;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:33.639;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;1.48554659;4.59651852;-22.1409092;4.13040733;0.409978926;-3.15421605;296;296;296;296;296;296;0.00953703374;-0.0302941073;-0.0617102198;-0.0851975083;-0.0127160456;-0.116987616;0.0;0.0;0.0;-0.000541587127;0.0;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:33.782;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-0.965605080;6.63941622;-19.8504658;2.90873742;2.34273601;-5.49965811;296;296;296;296;296;296;-0.00224400801;-0.0117810424;-0.0594662167;-0.0864691138;0.00254320912;-0.0953703448;0.0;0.0;0.0;-0.000270916818;-0.000280047447;-0.000317105529;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:33.924;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-1.63410079;2.14504218;-14.1243677;4.30493164;-2.77518069E-07;-3.31597090;296;296;296;296;296;296;0.00280501018;-0.0241230875;-0.152031541;-0.0801110864;-0.0419629514;-0.150049344;0.0;0.0;0.0;-0.000812503917;0.0;0.000317105529;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:34.067;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;1.78265607;2.65576649;-21.9500408;3.14143658;-0.878526151;-3.80123448;296;296;296;296;296;296;-0.00112200400;-0.0218790788;-0.109395400;-0.0686666444;-0.00381481368;-0.0839259;0.000915555574;0.0;-0.000325348141;-0.000541587127;0.000280047447;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:34.207;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-2.15404248;2.04289699;-13.7426319;4.13040733;1.05423117;-5.54009771;296;296;296;296;296;296;0.0123420442;-0.0190740675;-0.119493425;-0.0813826919;-0.0152592547;-0.106814787;0.0;0.0;0.0;0.000541587127;0.000280047447;0.0;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:34.351;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-0.742773235;3.77935982;-7.73023176;3.43231034;0.585683882;-4.65044641;296;296;296;296;296;296;0.0218790788;-0.0342211202;-0.0897603258;-0.0864691138;-0.0241604857;-0.0940987393;0.0;0.0;0.0;0.000270670309;0.0;0.000316817;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:34.496;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-4.60519409;2.86005592;-15.6513319;3.49048495;-0.468547463;-4.32693768;296;296;296;296;296;296;0.0117810424;-0.0403921455;-0.0875163153;-0.0813826919;0.0216172785;-0.164036989;0.000305277761;0.0;0.0;-0.000541587127;0.000560094893;0.000317105529;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:34.637;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-3.56531167;3.47292542;-14.9832869;3.78135872;0.644252181;-4.24606037;296;296;296;296;296;296;-0.0112200407;-0.0241230875;-0.134640485;-0.0661234409;-0.00508641824;-0.189469084;0.000305277761;0.0;-0.000325348141;0.000270916818;0.000280047447;0.000317105529;0.0;100;0;#T1;#P_FREE
2025-11-27 15:22:34.782;{E6AXIS: A1 16.9237595, A2 -93.6779, A3 128.590591, A4 7.04833031, A5 -21.5470371, A6 3.08084083, E1 0.0, E2 0.0, E3 0.0, E4 0.0, E5 0.0, E6 0.0};;-3.63958907;5.82225704;-18.3235054;3.37413549;-0.117136955;-3.72035789;296;296;296;296;296;296;0.00953703374;-0.0387091376;-0.112200402;-0.0813826919;-0.0241604857;-0.148777738;0.0;0.0;0.000325348141;0.000270916818;0.0;-0.000951028080;0.0;100;0;#T1;#P_FREE
